Example,Extracted Function,Linked Function,Source File,Matched
"$ export curl_ca_bundle=""/usr/local/myproxy_info/cacert.pem""
$ export https_proxy=""http://10.10.1.10:1080""

$ python
>>> import requests
>>> requests.get('https://example.org')
",requests.get,get,requests\requests\api.py,True
">>> import requests
>>> r = requests.get('https://api.github.com/repos/psf/requests/git/commits/a050faf084662f3a352dd1a941f2c7c9f886d4ad')
",requests.get,get,requests\requests\api.py,True
">>> if r.status_code == requests.codes.ok:
...     print(r.headers['content-type'])
...
application/json; charset=utf-8
",print,N/A,N/A,N/A
">>> commit_data = r.json()

>>> print(commit_data.keys())
['committer', 'author', 'url', 'tree', 'sha', 'parents', 'message']

>>> print(commit_data['committer'])
{'date': '2012-05-10T11:10:50-07:00', 'email': 'me@kennethreitz.com', 'name': 'Kenneth Reitz'}

>>> print(commit_data['message'])
makin' history
",r.json,N/A,N/A,N/A
">>> commit_data = r.json()

>>> print(commit_data.keys())
['committer', 'author', 'url', 'tree', 'sha', 'parents', 'message']

>>> print(commit_data['committer'])
{'date': '2012-05-10T11:10:50-07:00', 'email': 'me@kennethreitz.com', 'name': 'Kenneth Reitz'}

>>> print(commit_data['message'])
makin' history
",print,N/A,N/A,N/A
">>> commit_data = r.json()

>>> print(commit_data.keys())
['committer', 'author', 'url', 'tree', 'sha', 'parents', 'message']

>>> print(commit_data['committer'])
{'date': '2012-05-10T11:10:50-07:00', 'email': 'me@kennethreitz.com', 'name': 'Kenneth Reitz'}

>>> print(commit_data['message'])
makin' history
",commit_data.keys,N/A,N/A,N/A
">>> verbs = requests.options(r.url)
>>> verbs.status_code
500
",requests.options,options,requests\requests\api.py,True
">>> verbs = requests.options('http://a-good-website.com/api/cats')
>>> print(verbs.headers['allow'])
GET,HEAD,POST,OPTIONS
",print,N/A,N/A,N/A
">>> r = requests.get('https://api.github.com/repos/psf/requests/issues/482')
>>> r.status_code
200

>>> issue = json.loads(r.text)

>>> print(issue['title'])
Feature any http verb in docs

>>> print(issue['comments'])
3
",requests.get,get,requests\requests\api.py,True
">>> r = requests.get('https://api.github.com/repos/psf/requests/issues/482')
>>> r.status_code
200

>>> issue = json.loads(r.text)

>>> print(issue['title'])
Feature any http verb in docs

>>> print(issue['comments'])
3
",json.loads,N/A,N/A,N/A
">>> r = requests.get('https://api.github.com/repos/psf/requests/issues/482')
>>> r.status_code
200

>>> issue = json.loads(r.text)

>>> print(issue['title'])
Feature any http verb in docs

>>> print(issue['comments'])
3
",print,N/A,N/A,N/A
">>> r = requests.get(r.url + '/comments')
>>> r.status_code
200

>>> comments = r.json()

>>> print(comments[0].keys())
['body', 'url', 'created_at', 'updated_at', 'user', 'id']

>>> print(comments[2]['body'])
Probably in the ""advanced"" section
",r.json,N/A,N/A,N/A
">>> r = requests.get(r.url + '/comments')
>>> r.status_code
200

>>> comments = r.json()

>>> print(comments[0].keys())
['body', 'url', 'created_at', 'updated_at', 'user', 'id']

>>> print(comments[2]['body'])
Probably in the ""advanced"" section
",print,N/A,N/A,N/A
">>> r = requests.get(r.url + '/comments')
>>> r.status_code
200

>>> comments = r.json()

>>> print(comments[0].keys())
['body', 'url', 'created_at', 'updated_at', 'user', 'id']

>>> print(comments[2]['body'])
Probably in the ""advanced"" section
",keys,N/A,N/A,N/A
">>> print(comments[2]['user']['login'])
kennethreitz
",print,N/A,N/A,N/A
">>> body = json.dumps({u""body"": u""Sounds great! I'll get right on it!""})
>>> url = u""https://api.github.com/repos/psf/requests/issues/482/comments""

>>> r = requests.post(url=url, data=body)
>>> r.status_code
404
",json.dumps,N/A,N/A,N/A
">>> body = json.dumps({u""body"": u""Sounds great! I'll get right on it!""})
>>> url = u""https://api.github.com/repos/psf/requests/issues/482/comments""

>>> r = requests.post(url=url, data=body)
>>> r.status_code
404
",requests.post,post,requests\requests\api.py,True
">>> from requests.auth import HTTPBasicAuth
>>> auth = HTTPBasicAuth('fake@example.com', 'not_a_real_password')

>>> r = requests.post(url=url, data=body, auth=auth)
>>> r.status_code
201

>>> content = r.json()
>>> print(content['body'])
Sounds great! I'll get right on it.
",HTTPBasicAuth,__init__,requests\requests\auth.py,True
">>> from requests.auth import HTTPBasicAuth
>>> auth = HTTPBasicAuth('fake@example.com', 'not_a_real_password')

>>> r = requests.post(url=url, data=body, auth=auth)
>>> r.status_code
201

>>> content = r.json()
>>> print(content['body'])
Sounds great! I'll get right on it.
",requests.post,post,requests\requests\api.py,True
">>> from requests.auth import HTTPBasicAuth
>>> auth = HTTPBasicAuth('fake@example.com', 'not_a_real_password')

>>> r = requests.post(url=url, data=body, auth=auth)
>>> r.status_code
201

>>> content = r.json()
>>> print(content['body'])
Sounds great! I'll get right on it.
",r.json,N/A,N/A,N/A
">>> from requests.auth import HTTPBasicAuth
>>> auth = HTTPBasicAuth('fake@example.com', 'not_a_real_password')

>>> r = requests.post(url=url, data=body, auth=auth)
>>> r.status_code
201

>>> content = r.json()
>>> print(content['body'])
Sounds great! I'll get right on it.
",print,N/A,N/A,N/A
">>> print(content[u""id""])
5804413

>>> body = json.dumps({u""body"": u""Sounds great! I'll get right on it once I feed my cat.""})
>>> url = u""https://api.github.com/repos/psf/requests/issues/comments/5804413""

>>> r = requests.patch(url=url, data=body, auth=auth)
>>> r.status_code
200
",print,N/A,N/A,N/A
">>> print(content[u""id""])
5804413

>>> body = json.dumps({u""body"": u""Sounds great! I'll get right on it once I feed my cat.""})
>>> url = u""https://api.github.com/repos/psf/requests/issues/comments/5804413""

>>> r = requests.patch(url=url, data=body, auth=auth)
>>> r.status_code
200
",json.dumps,N/A,N/A,N/A
">>> print(content[u""id""])
5804413

>>> body = json.dumps({u""body"": u""Sounds great! I'll get right on it once I feed my cat.""})
>>> url = u""https://api.github.com/repos/psf/requests/issues/comments/5804413""

>>> r = requests.patch(url=url, data=body, auth=auth)
>>> r.status_code
200
",requests.patch,patch,requests\requests\api.py,True
">>> r = requests.delete(url=url, auth=auth)
>>> r.status_code
204
>>> r.headers['status']
'204 No Content'
",requests.delete,delete,requests\requests\api.py,True
">>> r = requests.head(url=url, auth=auth)
>>> print(r.headers)
...
'x-ratelimit-remaining': '4995'
'x-ratelimit-limit': '5000'
...
",requests.head,head,requests\requests\api.py,True
">>> r = requests.head(url=url, auth=auth)
>>> print(r.headers)
...
'x-ratelimit-remaining': '4995'
'x-ratelimit-limit': '5000'
...
",print,N/A,N/A,N/A
">>> r = requests.request('MKCOL', url, data=data)
>>> r.status_code
200 # Assuming your call was correct
",requests.request,request,requests\requests\api.py,True
">>> url = 'https://api.github.com/users/kennethreitz/repos?page=1&per_page=10'
>>> r = requests.head(url=url)
>>> r.headers['link']
'; rel=""next"", ; rel=""last""'
",requests.head,head,requests\requests\api.py,True
">>> s = requests.Session()
>>> s.mount('https://github.com/', MyAdapter())
",Session,__init__,requests\requests\sessions.py,True
">>> s = requests.Session()
>>> s.mount('https://github.com/', MyAdapter())
",s.mount,N/A,N/A,N/A
">>> s = requests.Session()
>>> s.mount('https://github.com/', MyAdapter())
",MyAdapter,N/A,N/A,N/A
"import ssl
from urllib3.poolmanager import PoolManager

from requests.adapters import HTTPAdapter


class Ssl3HttpAdapter(HTTPAdapter):
    """"""""Transport adapter"" that allows us to use SSLv3.""""""

    def init_poolmanager(self, connections, maxsize, block=False):
        self.poolmanager = PoolManager(
            num_pools=connections, maxsize=maxsize,
            block=block, ssl_version=ssl.PROTOCOL_SSLv3)
",Ssl3HttpAdapter,N/A,N/A,N/A
"import ssl
from urllib3.poolmanager import PoolManager

from requests.adapters import HTTPAdapter


class Ssl3HttpAdapter(HTTPAdapter):
    """"""""Transport adapter"" that allows us to use SSLv3.""""""

    def init_poolmanager(self, connections, maxsize, block=False):
        self.poolmanager = PoolManager(
            num_pools=connections, maxsize=maxsize,
            block=block, ssl_version=ssl.PROTOCOL_SSLv3)
",init_poolmanager,N/A,N/A,N/A
"import ssl
from urllib3.poolmanager import PoolManager

from requests.adapters import HTTPAdapter


class Ssl3HttpAdapter(HTTPAdapter):
    """"""""Transport adapter"" that allows us to use SSLv3.""""""

    def init_poolmanager(self, connections, maxsize, block=False):
        self.poolmanager = PoolManager(
            num_pools=connections, maxsize=maxsize,
            block=block, ssl_version=ssl.PROTOCOL_SSLv3)
",PoolManager,N/A,N/A,N/A
"r = requests.get('https://github.com', timeout=5)
",requests.get,get,requests\requests\api.py,True
"r = requests.get('https://github.com', timeout=(3.05, 27))
",requests.get,get,requests\requests\api.py,False
"r = requests.get('https://github.com', timeout=None)
",requests.get,get,requests\requests\api.py,True
">>> from requests.auth import HTTPBasicAuth
>>> basic = HTTPBasicAuth('user', 'pass')
>>> requests.get('https://httpbin.org/basic-auth/user/pass', auth=basic)

",HTTPBasicAuth,__init__,requests\requests\auth.py,True
">>> from requests.auth import HTTPDigestAuth
>>> url = 'https://httpbin.org/digest-auth/auth/user/pass'
>>> requests.get(url, auth=HTTPDigestAuth('user', 'pass'))

",requests.get,get,requests\requests\api.py,False
">>> from requests.auth import HTTPDigestAuth
>>> url = 'https://httpbin.org/digest-auth/auth/user/pass'
>>> requests.get(url, auth=HTTPDigestAuth('user', 'pass'))

",HTTPDigestAuth,__init__,requests\requests\auth.py,True
">>> import requests
>>> from requests_oauthlib import OAuth1

>>> url = 'https://api.twitter.com/1.1/account/verify_credentials.json'
>>> auth = OAuth1('YOUR_APP_KEY', 'YOUR_APP_SECRET',
...               'USER_OAUTH_TOKEN', 'USER_OAUTH_TOKEN_SECRET')

>>> requests.get(url, auth=auth)

",OAuth1,N/A,N/A,N/A
">>> import requests
>>> from requests_oauthlib import OAuth1

>>> url = 'https://api.twitter.com/1.1/account/verify_credentials.json'
>>> auth = OAuth1('YOUR_APP_KEY', 'YOUR_APP_SECRET',
...               'USER_OAUTH_TOKEN', 'USER_OAUTH_TOKEN_SECRET')

>>> requests.get(url, auth=auth)

",requests.get,get,requests\requests\api.py,True
">>> import requests
>>> class MyAuth(requests.auth.AuthBase):
...     def __call__(self, r):
...         # Implement my authentication
...         return r
...
>>> url = 'https://httpbin.org/get'
>>> requests.get(url, auth=MyAuth())

",MyAuth,N/A,N/A,N/A
">>> import requests
>>> class MyAuth(requests.auth.AuthBase):
...     def __call__(self, r):
...         # Implement my authentication
...         return r
...
>>> url = 'https://httpbin.org/get'
>>> requests.get(url, auth=MyAuth())

",__call__,N/A,N/A,N/A
">>> import requests
>>> class MyAuth(requests.auth.AuthBase):
...     def __call__(self, r):
...         # Implement my authentication
...         return r
...
>>> url = 'https://httpbin.org/get'
>>> requests.get(url, auth=MyAuth())

",requests.get,get,requests\requests\api.py,False
">>> import requests
>>> req = requests.request('GET', 'https://httpbin.org/get')
>>> req

",requests.request,request,requests\requests\api.py,True
">>> import requests
>>> s = requests.Session()
>>> s.get('https://httpbin.org/get')

",Session,__init__,requests\requests\sessions.py,True
">>> import requests
>>> s = requests.Session()
>>> s.get('https://httpbin.org/get')

",s.get,N/A,N/A,N/A
">>> with requests.Session() as s:
...     s.get('https://httpbin.org/get')

",Session,__init__,requests\requests\sessions.py,True
">>> with requests.Session() as s:
...     s.get('https://httpbin.org/get')

",s.get,N/A,N/A,N/A
">>> import requests
>>> req = requests.Request('GET', 'https://httpbin.org/get')
>>> req.prepare()

",Request,__init__,requests\requests\models.py,True
">>> import requests
>>> req = requests.Request('GET', 'https://httpbin.org/get')
>>> req.prepare()

",req.prepare,N/A,N/A,N/A
">>> import requests
>>> req = requests.Request('GET', 'https://httpbin.org/get')
>>> r = req.prepare()
>>> r


>>> s = requests.Session()
>>> s.send(r)

",Request,__init__,requests\requests\models.py,True
">>> import requests
>>> req = requests.Request('GET', 'https://httpbin.org/get')
>>> r = req.prepare()
>>> r


>>> s = requests.Session()
>>> s.send(r)

",req.prepare,N/A,N/A,N/A
">>> import requests
>>> req = requests.Request('GET', 'https://httpbin.org/get')
>>> r = req.prepare()
>>> r


>>> s = requests.Session()
>>> s.send(r)

",Session,__init__,requests\requests\sessions.py,True
">>> import requests
>>> req = requests.Request('GET', 'https://httpbin.org/get')
>>> r = req.prepare()
>>> r


>>> s = requests.Session()
>>> s.send(r)

",s.send,N/A,N/A,N/A
">>> import requests
>>> s = requests.Session()
>>> a = requests.adapters.HTTPAdapter(max_retries=3)
>>> s.mount('http://', a)
",Session,__init__,requests\requests\sessions.py,True
">>> import requests
>>> s = requests.Session()
>>> a = requests.adapters.HTTPAdapter(max_retries=3)
>>> s.mount('http://', a)
",HTTPAdapter,__init__,requests\requests\adapters.py,True
">>> import requests
>>> s = requests.Session()
>>> a = requests.adapters.HTTPAdapter(max_retries=3)
>>> s.mount('http://', a)
",s.mount,N/A,N/A,N/A
"import requests
r = requests.get('https://api.github.com/events')
r.json()   # This *call* raises an exception if JSON decoding fails
",requests.get,get,requests\requests\api.py,True
"import requests
r = requests.get('https://api.github.com/events')
r.json()   # This *call* raises an exception if JSON decoding fails
",r.json,N/A,N/A,N/A
"s = requests.Session()    # formerly, session took parameters
s.auth = auth
s.headers.update(headers)
r = s.get('https://httpbin.org/headers')
",Session,__init__,requests\requests\sessions.py,True
"s = requests.Session()    # formerly, session took parameters
s.auth = auth
s.headers.update(headers)
r = s.get('https://httpbin.org/headers')
",headers.update,N/A,N/A,N/A
"s = requests.Session()    # formerly, session took parameters
s.auth = auth
s.headers.update(headers)
r = s.get('https://httpbin.org/headers')
",s.get,N/A,N/A,N/A
"# in 0.x, passing prefetch=False would accomplish the same thing
r = requests.get('https://api.github.com/events', stream=True)
for chunk in r.iter_content(8192):
    ...
",requests.get,get,requests\requests\api.py,True
"# in 0.x, passing prefetch=False would accomplish the same thing
r = requests.get('https://api.github.com/events', stream=True)
for chunk in r.iter_content(8192):
    ...
",r.iter_content,N/A,N/A,N/A
"import requests
import logging

# Enabling debugging at http.client level (requests->urllib3->http.client)
# you will see the REQUEST, including HEADERS and DATA, and RESPONSE with HEADERS but without DATA.
# the only thing missing will be the response.body which is not logged.
try: # for Python 3
    from http.client import HTTPConnection
except ImportError:
    from httplib import HTTPConnection
HTTPConnection.debuglevel = 1

logging.basicConfig() # you need to initialize logging, otherwise you will not see anything from requests
logging.getLogger().setLevel(logging.DEBUG)
requests_log = logging.getLogger(""urllib3"")
requests_log.setLevel(logging.DEBUG)
requests_log.propagate = True

requests.get('https://httpbin.org/headers')
",logging.basicConfig,N/A,N/A,N/A
"import requests
import logging

# Enabling debugging at http.client level (requests->urllib3->http.client)
# you will see the REQUEST, including HEADERS and DATA, and RESPONSE with HEADERS but without DATA.
# the only thing missing will be the response.body which is not logged.
try: # for Python 3
    from http.client import HTTPConnection
except ImportError:
    from httplib import HTTPConnection
HTTPConnection.debuglevel = 1

logging.basicConfig() # you need to initialize logging, otherwise you will not see anything from requests
logging.getLogger().setLevel(logging.DEBUG)
requests_log = logging.getLogger(""urllib3"")
requests_log.setLevel(logging.DEBUG)
requests_log.propagate = True

requests.get('https://httpbin.org/headers')
",logging.getLogger,N/A,N/A,N/A
"import requests
import logging

# Enabling debugging at http.client level (requests->urllib3->http.client)
# you will see the REQUEST, including HEADERS and DATA, and RESPONSE with HEADERS but without DATA.
# the only thing missing will be the response.body which is not logged.
try: # for Python 3
    from http.client import HTTPConnection
except ImportError:
    from httplib import HTTPConnection
HTTPConnection.debuglevel = 1

logging.basicConfig() # you need to initialize logging, otherwise you will not see anything from requests
logging.getLogger().setLevel(logging.DEBUG)
requests_log = logging.getLogger(""urllib3"")
requests_log.setLevel(logging.DEBUG)
requests_log.propagate = True

requests.get('https://httpbin.org/headers')
",setLevel,N/A,N/A,N/A
"import requests
import logging

# Enabling debugging at http.client level (requests->urllib3->http.client)
# you will see the REQUEST, including HEADERS and DATA, and RESPONSE with HEADERS but without DATA.
# the only thing missing will be the response.body which is not logged.
try: # for Python 3
    from http.client import HTTPConnection
except ImportError:
    from httplib import HTTPConnection
HTTPConnection.debuglevel = 1

logging.basicConfig() # you need to initialize logging, otherwise you will not see anything from requests
logging.getLogger().setLevel(logging.DEBUG)
requests_log = logging.getLogger(""urllib3"")
requests_log.setLevel(logging.DEBUG)
requests_log.propagate = True

requests.get('https://httpbin.org/headers')
",requests_log.setLevel,N/A,N/A,N/A
"import requests
import logging

# Enabling debugging at http.client level (requests->urllib3->http.client)
# you will see the REQUEST, including HEADERS and DATA, and RESPONSE with HEADERS but without DATA.
# the only thing missing will be the response.body which is not logged.
try: # for Python 3
    from http.client import HTTPConnection
except ImportError:
    from httplib import HTTPConnection
HTTPConnection.debuglevel = 1

logging.basicConfig() # you need to initialize logging, otherwise you will not see anything from requests
logging.getLogger().setLevel(logging.DEBUG)
requests_log = logging.getLogger(""urllib3"")
requests_log.setLevel(logging.DEBUG)
requests_log.propagate = True

requests.get('https://httpbin.org/headers')
",requests.get,get,requests\requests\api.py,True
"proxies = {
  ""http"": ""10.10.1.10:3128"",    # use http://10.10.1.10:3128 instead
}

# In requests 1.x, this was legal, in requests 2.x,
#  this raises requests.exceptions.MissingSchema
requests.get(""http://example.org"", proxies=proxies)
",requests.get,get,requests\requests\api.py,True
