Code,Signature,Linked,Source File,Page
"request(method, url, params=None, data=None, headers=None, cookies=None, files=None, auth=None, timeout=None, allow_redirects=True, proxies=None, hooks=None, stream=None, verify=None, cert=None, json=None)","request(method, url, params=None, data=None, headers=None, cookies=None, files=None, auth=None, timeout=None, allow_redirects=True, proxies=None, hooks=None, stream=None, verify=None, cert=None, json=None)","Session.request(method, url, params=None, data=None, headers=None, cookies=None, files=None, auth=None, timeout=None, allow_redirects=True, proxies=None, hooks=None, stream=None, verify=None, cert=None, json=None)",requests/requests/sessions.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"resolve_redirects(resp, req, stream=False, timeout=None, verify=True, cert=None, proxies=None, yield_requests=False, **adapter_kwargs)","resolve_redirects(resp, req, stream=False, timeout=None, verify=True, cert=None, proxies=None, yield_requests=False, **adapter_kwargs)","SessionRedirectMixin.resolve_redirects(resp, req, stream=False, timeout=None, verify=True, cert=None, proxies=None, yield_requests=False, **adapter_kwargs)",requests/requests/sessions.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"send(request, **kwargs)","send(request, **kwargs)","Session.send(request, **kwargs)",requests/requests/sessions.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"should_strip_auth(old_url, new_url)","should_strip_auth(old_url, new_url)","SessionRedirectMixin.should_strip_auth(old_url, new_url)",requests/requests/sessions.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"class requests.Request(method=None, url=None, headers=None, files=None, data=None, params=None, auth=None, cookies=None, hooks=None, json=None)",,,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"deregister_hook(event, hook)","deregister_hook(event, hook)","RequestHooksMixin.deregister_hook(event, hook)",requests/requests/models.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
prepare(),prepare(),Request.prepare(),requests/requests/models.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"register_hook(event, hook)","register_hook(event, hook)","RequestHooksMixin.register_hook(event, hook)",requests/requests/models.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
close(),close(),,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"iter_content(chunk_size=1, decode_unicode=False)","iter_content(chunk_size=1, decode_unicode=False)","Response.iter_content(chunk_size=1, decode_unicode=False)",requests/requests/models.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"iter_lines(chunk_size=512, decode_unicode=False, delimiter=None)","iter_lines(chunk_size=512, decode_unicode=False, delimiter=None)","Response.iter_lines(chunk_size=ITER_CHUNK_SIZE, decode_unicode=False, delimiter=None)",requests/requests/models.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
json(**kwargs),json(**kwargs),Response.json(**kwargs),requests/requests/models.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
raise_for_status(),raise_for_status(),Response.raise_for_status(),requests/requests/models.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"deregister_hook(event, hook)","deregister_hook(event, hook)","RequestHooksMixin.deregister_hook(event, hook)",requests/requests/models.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"prepare(method=None, url=None, headers=None, files=None, data=None, params=None, auth=None, cookies=None, hooks=None, json=None)","prepare(method=None, url=None, headers=None, files=None, data=None, params=None, auth=None, cookies=None, hooks=None, json=None)","PreparedRequest.prepare(method=None, url=None, headers=None, files=None, data=None, params=None, auth=None, cookies=None, hooks=None, json=None)",requests/requests/models.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"prepare_auth(auth, url='')","prepare_auth(auth, url='')","PreparedRequest.prepare_auth(auth, url='')",requests/requests/models.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"prepare_body(data, files, json=None)","prepare_body(data, files, json=None)","PreparedRequest.prepare_body(data, files, json=None)",requests/requests/models.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
prepare_content_length(body),prepare_content_length(body),PreparedRequest.prepare_content_length(body),requests/requests/models.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
prepare_cookies(cookies),prepare_cookies(cookies),PreparedRequest.prepare_cookies(cookies),requests/requests/models.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
prepare_headers(headers),prepare_headers(headers),PreparedRequest.prepare_headers(headers),requests/requests/models.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
prepare_hooks(hooks),prepare_hooks(hooks),PreparedRequest.prepare_hooks(hooks),requests/requests/models.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
prepare_method(method),prepare_method(method),PreparedRequest.prepare_method(method),requests/requests/models.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"prepare_url(url, params)","prepare_url(url, params)","PreparedRequest.prepare_url(url, params)",requests/requests/models.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"register_hook(event, hook)","register_hook(event, hook)","RequestHooksMixin.register_hook(event, hook)",requests/requests/models.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
close(),close(),,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"send(request, stream=False, timeout=None, verify=True, cert=None, proxies=None)","send(request, stream=False, timeout=None, verify=True, cert=None, proxies=None)",,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"class requests.adapters.HTTPAdapter(pool_connections=10, pool_maxsize=10, max_retries=0, pool_block=False)",,,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"add_headers(request, **kwargs)","add_headers(request, **kwargs)","HTTPAdapter.add_headers(request, **kwargs)",requests/requests/adapters.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"build_response(req, resp)","build_response(req, resp)","HTTPAdapter.build_response(req, resp)",requests/requests/adapters.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"cert_verify(conn, url, verify, cert)","cert_verify(conn, url, verify, cert)","HTTPAdapter.cert_verify(conn, url, verify, cert)",requests/requests/adapters.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
close(),close(),,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"get_connection(url, proxies=None)","get_connection(url, proxies=None)","HTTPAdapter.get_connection(url, proxies=None)",requests/requests/adapters.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"init_poolmanager(connections, maxsize, block=False, **pool_kwargs)","init_poolmanager(connections, maxsize, block=False, **pool_kwargs)","HTTPAdapter.init_poolmanager(connections, maxsize, block=False, **pool_kwargs)",requests/requests/adapters.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
proxy_headers(proxy),proxy_headers(proxy),HTTPAdapter.proxy_headers(proxy),requests/requests/adapters.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"proxy_manager_for(proxy, **proxy_kwargs)","proxy_manager_for(proxy, **proxy_kwargs)","HTTPAdapter.proxy_manager_for(proxy, **proxy_kwargs)",requests/requests/adapters.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"request_url(request, proxies)","request_url(request, proxies)","HTTPAdapter.request_url(request, proxies)",requests/requests/adapters.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"send(request, stream=False, timeout=None, verify=True, cert=None, proxies=None)","send(request, stream=False, timeout=None, verify=True, cert=None, proxies=None)",,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"class requests.auth.HTTPBasicAuth(username, password)",,,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"class requests.auth.HTTPProxyAuth(username, password)",,,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"class requests.auth.HTTPDigestAuth(username, password)",,,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
requests.utils.get_encodings_from_content(content),requests.utils.get_encodings_from_content(content),get_encodings_from_content(content),requests/requests/utils.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
requests.utils.get_encoding_from_headers(headers),requests.utils.get_encoding_from_headers(headers),get_encoding_from_headers(headers),requests/requests/utils.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
requests.utils.get_unicode_from_response(r),requests.utils.get_unicode_from_response(r),get_unicode_from_response(r),requests/requests/utils.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
requests.utils.dict_from_cookiejar(cj),requests.utils.dict_from_cookiejar(cj),dict_from_cookiejar(cj),requests/requests/utils.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"requests.utils.add_dict_to_cookiejar(cj, cookie_dict)","requests.utils.add_dict_to_cookiejar(cj, cookie_dict)","add_dict_to_cookiejar(cj, cookie_dict)",requests/requests/utils.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"requests.cookies.cookiejar_from_dict(cookie_dict, cookiejar=None, overwrite=True)","requests.cookies.cookiejar_from_dict(cookie_dict, cookiejar=None, overwrite=True)","cookiejar_from_dict(cookie_dict, cookiejar=None, overwrite=True)",requests/requests/cookies.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
class requests.cookies.RequestsCookieJar(policy=None),,,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
add_cookie_header(request),add_cookie_header(request),,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"clear(domain=None, path=None, name=None)","clear(domain=None, path=None, name=None)",,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
clear_expired_cookies(),clear_expired_cookies(),,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
clear_session_cookies(),clear_session_cookies(),,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
copy(),copy(),,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"extract_cookies(response, request)","extract_cookies(response, request)",,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"get(name, default=None, domain=None, path=None)","get(name, default=None, domain=None, path=None)","RequestsCookieJar.get(name, default=None, domain=None, path=None)",requests/requests/cookies.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"get_dict(domain=None, path=None)","get_dict(domain=None, path=None)","RequestsCookieJar.get_dict(domain=None, path=None)",requests/requests/cookies.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
get_policy(),get_policy(),RequestsCookieJar.get_policy(),requests/requests/cookies.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
items(),items(),,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
iteritems(),iteritems(),RequestsCookieJar.iteritems(),requests/requests/cookies.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
iterkeys(),iterkeys(),RequestsCookieJar.iterkeys(),requests/requests/cookies.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
itervalues(),itervalues(),RequestsCookieJar.itervalues(),requests/requests/cookies.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
keys(),keys(),RequestsCookieJar.keys(),requests/requests/cookies.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
list_domains(),list_domains(),RequestsCookieJar.list_domains(),requests/requests/cookies.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
list_paths(),list_paths(),RequestsCookieJar.list_paths(),requests/requests/cookies.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"make_cookies(response, request)","make_cookies(response, request)",,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
multiple_domains(),multiple_domains(),,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"pop(k[, d]) → v, remove specified key and return the corresponding value.",,,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"popitem() → (k, v), remove and return some (key, value) pair",,,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"set(name, value, **kwargs)","set(name, value, **kwargs)","RequestsCookieJar.set(name, value, **kwargs)",requests/requests/cookies.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"set_cookie(cookie, *args, **kwargs)","set_cookie(cookie, *args, **kwargs)","RequestsCookieJar.set_cookie(cookie, *args, **kwargs)",requests/requests/cookies.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"set_cookie_if_ok(cookie, request)","set_cookie_if_ok(cookie, request)",,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"setdefault(k[, d]) → D.get(k,d), also set D[k]=d if k not in D",,,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
update(other),update(other),RequestsCookieJar.update(other),requests/requests/cookies.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
values(),values(),RequestsCookieJar.values(),requests/requests/cookies.py,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
with_traceback(),with_traceback(),,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"('filename', fileobj)",,,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"('filename', fileobj, 'content_type')",,,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"('filename', fileobj, 'content_type', custom_headers)",,,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
"[(key, value)]",,,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
dict(RequestsCookieJar),dict(RequestsCookieJar),,,https://web.archive.org/web/20220505163814/https://requests.readthedocs.io/en/latest/api/
